,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
13925,31020,09/01/2022,54,Moderate,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13926,31020,10/01/2022,33,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13927,31020,11/01/2022,16,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13928,31020,12/01/2022,17,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13929,31020,13/01/2022,13,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13930,31020,14/01/2022,22,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13931,31020,15/01/2022,24,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13932,31020,16/01/2022,24,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13933,31020,17/01/2022,35,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13934,31020,18/01/2022,29,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13935,31020,19/01/2022,19,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13936,31020,20/01/2022,10,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13937,31020,21/01/2022,23,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13938,31020,22/01/2022,20,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13939,31020,23/01/2022,23,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13940,31020,24/01/2022,28,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13941,31020,25/01/2022,27,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13942,31020,26/01/2022,30,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13943,31020,27/01/2022,32,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13944,31020,28/01/2022,40,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13945,31020,29/01/2022,37,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13946,31020,30/01/2022,27,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13947,31020,31/01/2022,20,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
15299,34180,01/01/2022,24,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15300,34180,02/01/2022,35,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
